,tweet_id,time_date,source,tweets_text,expanded_urls,rating_numerator,rating_denominator,image_URL,image_number,favorites,retweets,user_followers,user_favourites,Dog_name,Dog_style,True_prediction,confidence_level
2265,667534815156183040,2015-11-20 02:47:56,Twitter Web Client,"This is Frank (pronounced ""Fronq""). Too many boxing gloves, not enough passion. Frank is a lover not a fighter. 8/10 https://t.co/CpPxD28IpV",https://twitter.com/dog_rates/status/667534815156183040/photo/1,8,10,https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,1,822.0,549.0,7686901.0,140932.0,Frank,,Pembroke,0.435254
2264,667538891197542400,2015-11-20 03:04:08,Twitter Web Client,"This is a southwest Coriander named Klint. Hat looks expensive. Still on house arrest :(
9/10 https://t.co/IQTOMqDUIe",https://twitter.com/dog_rates/status/667538891197542400/photo/1,9,10,https://pbs.twimg.com/media/CUOTFZOW4AABsfW.jpg,1,205.0,66.0,7686901.0,140932.0,Klint,,Yorkshire_terrier,0.618957
2263,667544320556335104,2015-11-20 03:25:43,Twitter Web Client,"This is Kial. Kial is either wearing a cape, which would be rad, or flashing us, which would be rude. 10/10 or 4/10 https://t.co/8zcwIoiuqR",https://twitter.com/dog_rates/status/667544320556335104/photo/1,10,10,https://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg,1,873.0,531.0,7686901.0,140932.0,Kial,,Pomeranian,0.412893
2262,667546741521195010,2015-11-20 03:35:20,Twitter Web Client,Here is George. George took a selfie of his new man bun and that is downright epic. (Also looks like Rand Paul) 9/10 https://t.co/afRtVsoIIb,https://twitter.com/dog_rates/status/667546741521195010/photo/1,9,10,https://pbs.twimg.com/media/CUOaOWXWcAA0_Jy.jpg,1,337.0,126.0,7686901.0,140932.0,George,,toy_poodle,0.787424
2259,667550904950915073,2015-11-20 03:51:52,Twitter Web Client,"RT @dogratingrating: Exceptional talent. Original humor. Cutting edge, Nova Scotian comedian. 12/10 https://t.co/uarnTjBeVA","https://twitter.com/dogratingrating/status/667548695664070656/photo/1,https://twitter.com/dogratingrating/status/667548695664070656/photo/1",12,10,https://pbs.twimg.com/media/CUOb_gUUkAACXdS.jpg,1,0.0,35.0,7686901.0,140932.0,,,vizsla,8.10632e-05
2260,667550882905632768,2015-11-20 03:51:47,Twitter Web Client,RT @dogratingrating: Unoriginal idea. Blatant plagiarism. Curious grammar. -5/10 https://t.co/r7XzeQZWzb,"https://twitter.com/dogratingrating/status/667548415174144001/photo/1,https://twitter.com/dogratingrating/status/667548415174144001/photo/1",5,10,https://pbs.twimg.com/media/CUObvUJVEAAnYPF.jpg,1,0.0,33.0,7686901.0,140932.0,,,NaN,0.0
2261,667549055577362432,2015-11-20 03:44:31,Twitter Web Client,Never seen dog like this. Breathes heavy. Tilts head in a pattern. No bark. Shitty at fetch. Not even cordless. 1/10 https://t.co/i9iSGNn3fx,https://twitter.com/dog_rates/status/667549055577362432/photo/1,1,10,https://pbs.twimg.com/media/CUOcVCwWsAERUKY.jpg,1,5834.0,2319.0,7686901.0,140932.0,,,NaN,0.0
2258,667724302356258817,2015-11-20 15:20:54,Twitter Web Client,What a dog to start the day with. Very calm. Likes to chill by pond. Corkscrews sticking out of head. Obedient. 7/10 https://t.co/0nIxPTDWAZ,https://twitter.com/dog_rates/status/667724302356258817/photo/1,7,10,https://pbs.twimg.com/media/CUQ7tv3W4AA3KlI.jpg,1,485.0,323.0,7686901.0,140932.0,,,NaN,0.0
2257,667728196545200128,2015-11-20 15:36:22,Twitter Web Client,Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe. 11/10 https://t.co/LwrCwlWwPB,https://twitter.com/dog_rates/status/667728196545200128/photo/1,11,10,https://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg,1,379.0,152.0,7686901.0,140932.0,Olive,,kuvasz,0.360159
2253,667793409583771648,2015-11-20 19:55:30,Twitter for iPhone,Dogs only please. Small cows and other non canines will not be tolerated. Sick tattoos tho 8/10 https://t.co/s1z7mX4c9O,https://twitter.com/dog_rates/status/667793409583771648/photo/1,8,10,https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,1,704.0,336.0,7686901.0,140932.0,,,dalmatian,0.5350729999999999
2256,667766675769573376,2015-11-20 18:09:16,Twitter Web Client,This is Calvin. He is a Luxembourgian Mayo. Having issues with truck. Has it under control tho. 9/10 responsible af https://t.co/3Bbba7y8Xe,https://twitter.com/dog_rates/status/667766675769573376/photo/1,9,10,https://pbs.twimg.com/media/CURiQMnUAAAPT2M.jpg,1,443.0,220.0,7686901.0,140932.0,Calvin,,NaN,0.0
2255,667773195014021121,2015-11-20 18:35:10,Twitter Web Client,This is a rare Hungarian Pinot named Jessiga. She is either mid-stroke or got stuck in the washing machine. 8/10 https://t.co/ZU0i0KJyqD,https://twitter.com/dog_rates/status/667773195014021121/photo/1,8,10,https://pbs.twimg.com/media/CURoLrOVEAAaWdR.jpg,1,237.0,57.0,7686901.0,140932.0,Jessiga,,West_Highland_white_terrier,0.36046500000000004
2254,667782464991965184,2015-11-20 19:12:01,Twitter for iPhone,Super rare dog. Endangered (?). Thinks it's funny. Mocks everything I say. Colorful af. Has wings (dope). 9/10 https://t.co/BY8nQAMz0x,https://twitter.com/dog_rates/status/667782464991965184/photo/1,9,10,https://pbs.twimg.com/media/CURwm3cUkAARcO6.jpg,1,411.0,247.0,7686901.0,140932.0,,,NaN,0.0
2249,667861340749471744,2015-11-21 00:25:26,Twitter for iPhone,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol) 9/10 https://t.co/J4GnJ5Swba,https://twitter.com/dog_rates/status/667861340749471744/photo/1,9,10,https://pbs.twimg.com/media/CUS4WJ-UsAEJj10.jpg,1,244.0,78.0,7686901.0,140932.0,Cheryl,,malamute,0.967275
2248,667866724293877760,2015-11-21 00:46:50,Twitter for iPhone,This is Shaggy. He knows exactly how to solve the puzzle but can't talk. All he wants to do is help. 10/10 great guy https://t.co/SBmWbfAg6X,https://twitter.com/dog_rates/status/667866724293877760/photo/1,10,10,https://pbs.twimg.com/media/CUS9PlUWwAANeAD.jpg,1,3024.0,1050.0,7686901.0,140932.0,Shaggy,,NaN,0.0
2252,667801013445750784,2015-11-20 20:25:43,Twitter for iPhone,OMIGOD 12/10 https://t.co/SVMF4Frf1w,https://twitter.com/dog_rates/status/667801013445750784/photo/1,12,10,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,1,330.0,97.0,7686901.0,140932.0,,,flat-coated_retriever,0.508392
2251,667806454573760512,2015-11-20 20:47:20,Twitter for iPhone,This is Filup. He is overcome with joy after finally meeting his father. 10/10 https://t.co/TBmDJXJB75,https://twitter.com/dog_rates/status/667806454573760512/photo/1,10,10,https://pbs.twimg.com/media/CUSGbXeVAAAgztZ.jpg,1,1064.0,505.0,7686901.0,140932.0,Filup,,Chihuahua,0.187155
2250,667832474953625600,2015-11-20 22:30:44,Twitter for iPhone,"THE EYES 12/10

I'm sorry. These are supposed to be funny but your dogs are too adorable https://t.co/z1xPTgVLc7",https://twitter.com/dog_rates/status/667832474953625600/photo/1,12,10,https://pbs.twimg.com/media/CUSeGFNW4AAyyHC.jpg,1,292.0,63.0,7686901.0,140932.0,,,miniature_pinscher,0.2142
2239,667937095915278337,2015-11-21 05:26:27,Twitter for iPhone,This dog resembles a baked potato. Bed looks uncomfortable. No tail. Comes with butter tho. 3/10 petting still fun https://t.co/x89NSCEZCq,https://twitter.com/dog_rates/status/667937095915278337/photo/1,3,10,https://pbs.twimg.com/media/CUT9PuQWwAABQv7.jpg,1,1280.0,807.0,7686901.0,140932.0,,,NaN,0.0
2247,667873844930215936,2015-11-21 01:15:07,Twitter for iPhone,Neat dog. Lots of spikes. Always in push-up position. Laid a shit ton of eggs earlier. Super stellar pup. 10/10 https://t.co/ODqrL3zXYE,https://twitter.com/dog_rates/status/667873844930215936/photo/1,10,10,https://pbs.twimg.com/media/CUTDtyGXIAARxus.jpg,1,631.0,414.0,7686901.0,140932.0,,,NaN,0.0
2246,667878741721415682,2015-11-21 01:34:35,Twitter for iPhone,This is Tedrick. He lives on the edge. Needs someone to hit the gas tho. Other than that he's a baller. 10&amp;2/10 https://t.co/LvP1TTYSCN,https://twitter.com/dog_rates/status/667878741721415682/photo/1,2,10,https://pbs.twimg.com/media/CUTILFiWcAE8Rle.jpg,1,395.0,122.0,7686901.0,140932.0,Tedrick,,miniature_pinscher,0.106003
2245,667885044254572545,2015-11-21 01:59:37,Twitter for iPhone,Meet Stu. Stu has stacks on stacks and an eye made of pure gold. 10/10 pay for my tuition pls https://t.co/7rkYZQdKEd,https://twitter.com/dog_rates/status/667885044254572545/photo/1,10,10,https://pbs.twimg.com/media/CUTN5V4XAAAIa4R.jpg,1,825.0,498.0,7686901.0,140932.0,Stu,,malamute,0.0885297
2244,667886921285246976,2015-11-21 02:07:05,Twitter for iPhone,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik https://t.co/MT7Q4aDQS1,https://twitter.com/dog_rates/status/667886921285246976/photo/1,11,10,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,1,1905.0,1112.0,7686901.0,140932.0,Erik,,Pomeranian,0.8004319999999999
2243,667902449697558528,2015-11-21 03:08:47,Twitter for iPhone,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with https://t.co/sJeHdGUt0W,https://twitter.com/dog_rates/status/667902449697558528/photo/1,9,10,https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,1,857.0,381.0,7686901.0,140932.0,Cleopatricia,,Norwegian_elkhound,0.298881
2242,667911425562669056,2015-11-21 03:44:27,Twitter for iPhone,Wow. Armored dog here. Ready for battle. Face looks dangerous. Not very loyal. Lil dog on back havin a blast. 5/10 https://t.co/SyMoWrp368,https://twitter.com/dog_rates/status/667911425562669056/photo/1,5,10,https://pbs.twimg.com/media/CUTl5m1WUAAabZG.jpg,1,494.0,310.0,7686901.0,140932.0,,,NaN,0.0
2241,667915453470232577,2015-11-21 04:00:28,Twitter for iPhone,Meet Otis. He is a Peruvian Quartzite. Pic sponsored by Planters. Ears on point. Killer sunglasses. 10/10 ily Otis https://t.co/tIaaBIMlJN,https://twitter.com/dog_rates/status/667915453470232577/photo/1,10,10,https://pbs.twimg.com/media/CUTpj-GWcAATc6A.jpg,1,210.0,57.0,7686901.0,140932.0,Otis,,boxer,0.196655
2240,667924896115245057,2015-11-21 04:37:59,Twitter for iPhone,This is Jiminy. He has always wanted to be a cheerleader. Can jump high enough to get on other dog. Go Jiminy. 9/10 https://t.co/fW6kIPFGD2,https://twitter.com/dog_rates/status/667924896115245057/photo/1,9,10,https://pbs.twimg.com/media/CUTyJpHWcAATl0O.jpg,1,306.0,113.0,7686901.0,140932.0,Jiminy,,Labrador_retriever,0.20905100000000001
2237,668142349051129856,2015-11-21 19:02:04,Twitter for iPhone,This lil pup is Oliver. Hops around. Has wings but doesn't fly (lame). Annoying chirp. Won't catch tennis balls 2/10 https://t.co/DnhUw0aBM2,https://twitter.com/dog_rates/status/668142349051129856/photo/1,2,10,https://pbs.twimg.com/media/CUW37BzWsAAlJlN.jpg,1,572.0,293.0,7686901.0,140932.0,,,NaN,0.0
2238,668113020489474048,2015-11-21 17:05:31,Twitter for iPhone,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 https://t.co/GCJzm3YsfX,https://twitter.com/dog_rates/status/668113020489474048/photo/1,6,10,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,1,672.0,248.0,7686901.0,140932.0,Alfie,,Pembroke,0.548896
2236,668154635664932864,2015-11-21 19:50:53,Twitter for iPhone,Fun dogs here. Top one clearly an athlete. Bottom one very stable. Not very soft tho. 9/10s would still cuddle both https://t.co/79sHR36NsI,https://twitter.com/dog_rates/status/668154635664932864/photo/1,9,10,https://pbs.twimg.com/media/CUXDGR2WcAAUQKz.jpg,1,504.0,323.0,7686901.0,140932.0,,,NaN,0.0
2235,668171859951755264,2015-11-21 20:59:20,Twitter for iPhone,This is a Trans Siberian Kellogg named Alfonso. Huge ass eyeballs. Actually Dobby from Harry Potter. 7/10 https://t.co/XpseHBlAAb,https://twitter.com/dog_rates/status/668171859951755264/photo/1,7,10,https://pbs.twimg.com/media/CUXSwy8W4AA6uet.jpg,1,498.0,201.0,7686901.0,140932.0,Alfonso,,Chihuahua,0.664834
2232,668221241640230912,2015-11-22 00:15:33,Twitter for iPhone,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,https://twitter.com/dog_rates/status/668221241640230912/photo/1,10,10,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,1,515.0,203.0,7686901.0,140932.0,,,chow,0.39510100000000004
2234,668190681446379520,2015-11-21 22:14:07,Twitter for iPhone,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,https://twitter.com/dog_rates/status/668190681446379520/photo/1,12,10,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,1,661.0,200.0,7686901.0,140932.0,Skittles,,Blenheim_spaniel,0.9584020000000001
2233,668204964695683073,2015-11-21 23:10:52,Twitter for iPhone,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 https://t.co/4ilfcR5SlK,https://twitter.com/dog_rates/status/668204964695683073/photo/1,8,10,https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,1,558.0,200.0,7686901.0,140932.0,Ron,,Labrador_retriever,0.65518
2225,668286279830867968,2015-11-22 04:33:59,Twitter for iPhone,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,https://twitter.com/dog_rates/status/668286279830867968/photo/1,11,10,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,1,510.0,141.0,7686901.0,140932.0,Rusty,,golden_retriever,0.215944
2231,668226093875376128,2015-11-22 00:34:50,Twitter for iPhone,Sneaky dog here. Tuba player has no clue. 10/10 super sneaky https://t.co/jWVwSppaa2,https://twitter.com/dog_rates/status/668226093875376128/photo/1,10,10,https://pbs.twimg.com/media/CUYEFlQXAAUkPGm.jpg,1,302.0,105.0,7686901.0,140932.0,,,NaN,0.0
2230,668237644992782336,2015-11-22 01:20:44,Twitter for iPhone,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,https://twitter.com/dog_rates/status/668237644992782336/photo/1,10,10,https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg,1,6277.0,2905.0,7686901.0,140932.0,Torque,,chow,0.8093199999999999
2229,668248472370458624,2015-11-22 02:03:45,Twitter for iPhone,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,https://twitter.com/dog_rates/status/668248472370458624/photo/1,8,10,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,1,1007.0,500.0,7686901.0,140932.0,Bisquick,,Chihuahua,0.7345470000000001
2228,668256321989451776,2015-11-22 02:34:57,Twitter for iPhone,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,https://twitter.com/dog_rates/status/668256321989451776/photo/1,13,10,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,1,1318.0,632.0,7686901.0,140932.0,Jareld,,Pembroke,0.0944294
2227,668268907921326080,2015-11-22 03:24:58,Twitter for iPhone,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,https://twitter.com/dog_rates/status/668268907921326080/photo/1,10,10,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,1,560.0,243.0,7686901.0,140932.0,Guss,,Pembroke,0.48483000000000004
2226,668274247790391296,2015-11-22 03:46:11,Twitter for iPhone,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,https://twitter.com/dog_rates/status/668274247790391296/photo/1,10,10,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,1,834.0,235.0,7686901.0,140932.0,Sophie,,soft-coated_wheaten_terrier,0.40637399999999996
2224,668291999406125056,2015-11-22 04:56:43,Twitter for iPhone,I can't do better than he did. 10/10 https://t.co/fM0KXns7Or,https://twitter.com/dog_rates/status/668291999406125056/photo/1,10,10,https://pbs.twimg.com/media/CUZABzGW4AE5F0k.jpg,1,248.0,32.0,7686901.0,140932.0,,,NaN,0.0
2223,668297328638447616,2015-11-22 05:17:54,Twitter for iPhone,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,https://twitter.com/dog_rates/status/668297328638447616/photo/1,9,10,https://pbs.twimg.com/media/CUZE4IWW4AAZmDf.jpg,1,626.0,304.0,7686901.0,140932.0,,,Eskimo_dog,0.0327838
2073,670995969505435648,2015-11-29 16:01:20,Twitter for iPhone,Yea I can't handle this job anymore your dogs are too adorable. 12/10 https://t.co/N9W5L7BLTm,"https://twitter.com/dog_rates/status/670995969505435648/photo/1,https://twitter.com/dog_rates/status/670995969505435648/photo/1,https://twitter.com/dog_rates/status/670995969505435648/photo/1",12,10,https://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,1,1119.0,300.0,7686901.0,140932.0,,,redbone,0.8662209999999999
2219,668496999348633600,2015-11-22 18:31:19,Twitter for iPhone,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,https://twitter.com/dog_rates/status/668496999348633600/photo/1,8,10,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,1,420.0,135.0,7686901.0,140932.0,Jo,,Staffordshire_bullterrier,0.412879
2222,668466899341221888,2015-11-22 16:31:42,Twitter for iPhone,Here is a mother dog caring for her pups. Snazzy red mohawk. Doesn't wag tail. Pups look confused. Overall 4/10 https://t.co/YOHe6lf09m,https://twitter.com/dog_rates/status/668466899341221888/photo/1,4,10,https://pbs.twimg.com/media/CUbfGbbWoAApZth.jpg,1,893.0,526.0,7686901.0,140932.0,,,NaN,0.0
2221,668480044826800133,2015-11-22 17:23:57,Twitter for iPhone,Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her. 11/10 I would help https://t.co/be3zMW0Qj5,https://twitter.com/dog_rates/status/668480044826800133/photo/1,11,10,https://pbs.twimg.com/media/CUbrDWOWcAEyMdM.jpg,1,468.0,152.0,7686901.0,140932.0,DayZ,,Labrador_retriever,0.0999648
2220,668484198282485761,2015-11-22 17:40:27,Twitter for iPhone,Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. 9/10s good pups https://t.co/uXgmECGYEB,https://twitter.com/dog_rates/status/668484198282485761/photo/1,9,10,https://pbs.twimg.com/media/CUbu1GAWsAEH3E-.jpg,1,433.0,241.0,7686901.0,140932.0,,,standard_poodle,0.587372
2213,668567822092664832,2015-11-22 23:12:44,Twitter for iPhone,This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,https://twitter.com/dog_rates/status/668567822092664832/photo/1,11,10,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,1,248.0,57.0,7686901.0,140932.0,Marvin,,Shih-Tzu,0.985649
2218,668507509523615744,2015-11-22 19:13:05,Twitter for iPhone,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 https://t.co/HvNg9JWxFt,https://twitter.com/dog_rates/status/668507509523615744/photo/1,10,10,https://pbs.twimg.com/media/CUcECBYWcAAzFRg.jpg,1,330.0,111.0,7686901.0,140932.0,Chuk,,basenji,0.055379399999999995
2217,668528771708952576,2015-11-22 20:37:34,Twitter for iPhone,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,https://twitter.com/dog_rates/status/668528771708952576/photo/1,12,10,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,1,468.0,232.0,7686901.0,140932.0,Gòrdón,,Labrador_retriever,0.19583499999999998
2216,668537837512433665,2015-11-22 21:13:35,Twitter for iPhone,This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 https://t.co/stEodX9Aba,https://twitter.com/dog_rates/status/668537837512433665/photo/1,8,10,https://pbs.twimg.com/media/CUcfnWlWsAAzlwE.jpg,1,255.0,77.0,7686901.0,140932.0,Spark,,Lakeland_terrier,0.372988
